#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7F99C
#Date Time: 2024-05-24 09:23:34.618
#Sample rate: 4000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 84.34 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-1.023975609756097,0.08661660178808939
-1.023725609756097,0.08390302226132947
-1.023475609756098,0.08356382482048479
-1.023225609756097,0.08763419411062431
-1.022975609756097,0.08424221970217349
-1.022725609756097,0.08186783761625979
-1.022475609756097,0.08729499666977933
-1.022225609756098,0.08525981202471043
-1.021975609756097,0.08220703505710475
-1.021725609756097,0.08492061458386652
-1.021475609756098,0.08933018131484718
-1.021225609756097,0.08254623249794973
-1.020975609756097,0.08220703505710752
-1.020725609756097,0.08831258899231426
-1.020475609756097,0.08254623249794973
-1.020225609756098,0.08017185041203601
-1.019975609756097,0.08763419411062431
-1.019725609756097,0.08424221970217195
-1.019475609756098,0.07847586320781268
-1.019225609756097,0.08729499666977933
-1.018975609756097,0.08458141714301601
-1.018725609756097,0.07677987600358518
-1.018475609756097,0.08593820690639944
-1.018225609756098,0.08458141714302017
-1.017975609756097,0.07576228368105029
-1.017725609756097,0.08288542993879654
-1.017475609756098,0.08695579922893253
-1.017225609756097,0.07881506064865504
-1.016975609756097,0.08017185041203724
-1.016725609756097,0.0852598120247095
-1.016475609756097,0.08051104785287988
-1.016225609756098,0.07847586320781098
-1.015975609756097,0.08559900946555449
-1.015725609756097,0.08017185041203369
-1.015475609756098,0.07745827088527636
-1.015225609756097,0.08424221970217458
-1.014975609756097,0.08186783761625732
-1.014725609756097,0.07644067856274023
-1.014475609756097,0.08254623249794973
-1.014225609756098,0.0822070350571049
-1.013975609756097,0.07813666576696507
-1.013725609756097,0.08254623249795019
-1.013475609756098,0.08356382482048418
-1.013225609756097,0.07779746832612011
-1.012975609756097,0.08051104785288081
-1.012725609756097,0.08254623249794973
-1.012475609756097,0.07745827088527513
-1.012225609756098,0.07881506064865443
-1.011975609756097,0.08186783761625979
-1.011725609756097,0.07813666576696522
-1.011475609756098,0.0784758632078099
-1.011225609756097,0.08152864017541481
-1.010975609756097,0.07813666576696476
-1.010725609756097,0.07745827088527513
-1.010475609756097,0.08118944273456982
-1.010225609756098,0.07779746832612165
-1.009975609756097,0.0791542580895
-1.009725609756097,0.08118944273456782
-1.009475609756098,0.07677987600358718
-1.009225609756097,0.07983265297118994
-1.008975609756097,0.08254623249794804
-1.008725609756097,0.07881506064865504
-1.008475609756097,0.07949345553034498
-1.008225609756098,0.08186783761625871
-1.007975609756097,0.0791542580895
-1.007725609756097,0.03471939333880707
-1.007475609756098,0.03132741893036043
-1.007225609756097,0.03200581381204883
-1.006975609756097,0.03166661637120401
-1.006725609756097,0.03200581381204883
-1.006475609756097,0.03200581381204883
-1.006225609756098,0.03573698566134184
-1.005975609756097,0.06829993998246089
-1.005725609756097,0.08458141714301787
-1.005475609756098,0.08085024529372656
-1.005225609756097,0.08458141714301956
-1.004975609756097,0.08661660178808692
-1.004725609756097,0.08118944273456982
-1.004475609756097,0.08390302226132962
-1.004225609756098,0.08729499666977779
-1.003975609756097,0.08186783761625979
-1.003725609756097,0.08051104785288235
-1.003475609756098,0.08593820690639697
-1.003225609756097,0.0852598120247095
-1.002975609756097,0.08152864017541619
-1.002725609756097,0.08458141714301956
-1.002475609756097,0.08831258899231426
-1.002225609756098,0.08627740434724536
-1.001975609756097,0.08492061458386452
-1.001725609756097,0.08729499666977872
-1.001475609756098,0.08593820690639944
-1.001225609756097,0.08492061458386452
-1.000975609756097,0.08661660178808923
-1.000725609756097,0.08627740434724443
-1.000475609756097,0.08458141714301956
-1.000225609756098,0.08559900946555403
-0.9999756097560976,0.08865178643315921
-0.9997256097560976,0.0852598120247095
-0.9994756097560976,0.08424221970217458
-0.9992256097560975,0.08933018131484918
-0.9989756097560976,0.08627740434724443
-0.9987256097560976,0.08254623249794973
-0.9984756097560976,0.0889909838740042
-0.9982256097560975,0.08627740434724443
-0.9979756097560976,0.08118944273456982
-0.9977256097560976,0.08865178643315921
-0.9974756097560976,0.08593820690639944
-0.9972256097560975,0.08220703505710475
-0.9969756097560976,0.08865178643315921
-0.9967256097560976,0.08695579922893437
-0.9964756097560976,0.08254623249794973
-0.9962256097560975,0.08797339155146927
-0.9959756097560976,0.08797339155146927
-0.9957256097560976,0.08186783761625979
-0.9954756097560976,0.0852598120247095
-0.9952256097560975,0.08933018131484918
-0.9949756097560976,0.08356382482048463
-0.9947256097560976,0.08254623249794973
-0.9944756097560976,0.09068697107822907
-0.9942256097560975,0.08627740434724443
-0.9939756097560976,0.08254623249794973
-0.9937256097560976,0.08933018131484918
-0.9934756097560976,0.08695579922893437
-0.9932256097560975,0.08220703505710475
-0.9929756097560976,0.08865178643315921
-0.9927256097560976,0.08695579922893437
-0.9924756097560976,0.08254623249794973
-0.9922256097560975,0.0852598120247095
-0.9919756097560976,0.08695579922893437
-0.9917256097560976,0.08424221970217458
-0.9914756097560976,0.08186783761625979
-0.9912256097560975,0.08763419411062431
-0.9909756097560976,0.08424221970217458
-0.9907256097560976,0.07881506064865504
-0.9904756097560976,0.08627740434724443
-0.9902256097560975,0.08492061458386452
-0.9899756097560976,0.08051104785287988
-0.9897256097560976,0.0852598120247095
-0.9894756097560976,0.08458141714301956
-0.9892256097560975,0.07949345553034498
-0.9889756097560976,0.08322462737963968
