#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7F99C
#Date Time: 2024-05-24 10:33:34.965
#Sample rate: 1.25e+07Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 84.34 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V)
-0.00040392,0.01233236224304043
-0.00040384,0.01267155968388541
-0.00040376,0.01267155968388556
-0.00040368,0.01301075712473023
-0.0004036,0.01301075712473038
-0.00040352,0.01267155968388541
-0.00040344,0.01267155968388541
-0.00040336,0.01301075712473023
-0.00040328,0.0140283494472653
-0.0004032,0.01368915200642032
-0.00040312,0.01436754688811027
-0.00040304,0.01436754688811027
-0.00040296,0.01436754688811027
-0.00040288,0.01301075712473038
-0.0004028,0.01233236224304043
-0.00040272,0.0126715596838851
-0.00040264,0.01199316480219577
-0.00040256,0.01267155968388541
-0.00040248,0.01267155968388541
-0.0004024,0.01334995456557535
-0.00040232,0.01334995456557535
-0.00040224,0.01301075712473038
-0.00040216,0.01301075712473038
-0.00040208,0.0140283494472653
-0.000402,0.01470674432895493
-0.00040192,0.01470674432895524
-0.00040184,0.01504594176980021
-0.00040176,0.01436754688811027
-0.00040168,0.01402834944726499
-0.0004016,0.01334995456557535
-0.00040152,0.01301075712473038
-0.00040144,0.01267155968388541
-0.00040136,0.01301075712473053
-0.00040128,0.0133499545655752
-0.0004012,0.01267155968388541
-0.00040112,0.01436754688811027
-0.00040104,0.01267155968388572
-0.00040096,0.01334995456557504
-0.00040088,0.01436754688811027
-0.0004008,0.01504594176980021
-0.00040072,0.01504594176980021
-0.00040064,0.0147067443289554
-0.00040056,0.01504594176980021
-0.00040048,0.01504594176980021
-0.0004004,0.0140283494472653
-0.00040032,0.01334995456557535
-0.00040024,0.01334995456557535
-0.00040016,0.01267155968388541
-0.00040008,0.01334995456557535
-0.0004,0.01301075712473053
-0.00039992,0.01334995456557535
-0.00039984,0.01334995456557535
-0.00039976,0.01267155968388541
-0.00039968,0.01267155968388587
-0.0003996,0.01368915200641986
-0.00039952,0.01504594176980021
-0.00039944,0.01436754688811027
-0.00039936,0.01470674432895524
-0.00039928,0.01470674432895524
-0.0003992,0.01470674432895524
-0.00039912,0.01368915200642032
-0.00039904,0.01301075712473038
-0.00039896,0.01334995456557504
-0.00039888,0.01267155968388541
-0.0003988,0.01301075712473038
-0.00039872,0.01267155968388541
-0.00039864,0.01301075712473069
-0.00039856,0.01368915200642032
-0.00039848,0.01368915200642032
-0.0003984,0.01368915200642032
-0.00039832,0.01334995456557628
-0.00039824,0.01538513921064426
-0.00039816,0.01470674432895524
-0.00039808,0.01572433665149016
